Item Code,UPC ID,Item Name,Grammage,MRP,Batch,Zone Identifier,Location,Entity Vendor,Quantity
10177780,8906163832712,Farmley Raw Basil Seeds / Sabja Seeds,300 g,399,,,,,
10177782,8906163832705,Farmley Date Powder - Natural Sugar,200 g,399,,,,,
10177783,8904336814053,Portronics Keytonic Wired Keyboard & Mouse Combo(Box),1 set,999,,,,,
10177786,8906163833047,Farmley Watermelon/Magaj Seeds,500 g,999,,,,,
10177787,8904336817887,Portronics Bridge X Type C Female to USB Male OTG Converter (Black & Orange)(Box),1 unit,499,,,,,
10177796,8904336810628,Portronics USB A to Lightning Cable (Grey)(Box),1 unit,899,,,,,
10177800,8906009078267,Unibic Caribbean Rum & Raisin Cake(Box),300 g,220,,,,,
10177819,8908016682369,Dr. Ortho Thumb & Wrist Support(Box),1 unit,399,,,,,
10177823,8901023030048,Godrej Aer O - Hanging Car Freshener (Assorted Fragrance)(Pack),22.5 g (7.5 g x 3 ),270,,,,,
10177849,8906136073937,Ant Esports AE300D Wi-Fi USB Adapter (White),1 unit,999,,,,,
10177850,8906136073944,Ant Esports AE600B Wi-Fi USB Adapter (Black),1 unit,1999,,,,,
10178109,8908013140947,Jimmy's Cranberry Non-Alcoholic Beer(Glass Bottle),250 ml,99,,,,,
10178112,8908013140930,Jimmy's Malt Non-Alcoholic Beer(Glass Bottle),250 ml,99,,,,,
10178114,9904377527063,Mutt of Course Camera Dog Toy (Red & Black)(Packet),1 unit,499,,,,,
10178116,9904377527066,Mutt of Course Crayons Dog Toy(Packet),1 unit,399,,,,,
10178129,9311770604833,Swisse Liver Detox Tablets With Milk Thistle + Turmeric,1 pack(60 pieces),1649,,,,,
10178138,8901396602446,Durex Elevate Performa Shilajit Capsules For Men(Box),1 pack (30 pieces),599,,,,,
10178142,8904336802654,"Portronics Auto 15 Car Bluetooth Receiver Car Charger (Black, 38W)(Box)",1 unit,1999,,,,,
10178175,8908016682376,Dr. Ortho Knee Support Cap Open Patella(Box),1 unit,549,,,,,
10178338,7419871086342,Nootie Jute Pet Mattress (Brown),1 piece,199,,,,,
10178410,8906136073920,Ant Esports AE200M Wi-Fi USB Adapter (Black)(Box),1 unit,699,,,,,
10178510,8906108894355,Crushed Peanut Chikki by GO DESI,100 g,60,,,,,
10178522,8906108894348,Crunchy Peanut Chikki by GO DESI(Pack),100 g,60,,,,,
10178533,8901314882172,Colgate Lemon Fresh Gel Toothpaste(Tube),120 g,190,,,,,
10178538,8904487900063,Syvo WT-3130 3-Way Panhead Tripod Stand (Brown & Black)(Box),1 unit,3990,,,,,
10178592,8904487900094,Syvo S-11 Camera Tripod Stand with Hidden Phone Holder (Black),1 unit,2999,,,,,
10178625,8906057365111,Imagimake Diy Clay Craft Kit for Christmas (Multicolour)(Box),1 set,399,,,,,
10178630,8906057367269,Imagimake Diy Mirror Mosaic Craft Kit for Christmas (Multicolour)(Box),1 set,699,,,,,
10178679,8901314885043,Colgate Visible White Purple Whitening Toothpaste,240.0 GM,410,,,,,
10178679,8901314885043,Colgate Visible White Purple Whitening Toothpaste(Box),240 g(2 x 120 g),370,,,,,
10178681,4987176240019,Oral-B Crisscross Toothbrush (Buy 2 Get 2 Free)(Blister),1 pack (4 pieces),190,,,,,
10178683,8906179481102,Striff 8-in-1 Phone Brush Cleaning Kit (Black)(Box),1 unit,999,,,,,
10178686,8908013328420,Open Secret Cream & Onion Flavoured Cashew(Pouch),23 g,50,,,,,
10178688,8906166361905,Open Secret Panchmeva Dry Fruit Mix(Pouch),200 g,400,,,,,
10178710,8905808218577,"Damensch No Show Socks (Blue-White, Free Size)(Pack)",1 pack(2 pairs),349,,,,,
10178737,4067888488234,adidas JJ5244 New Thong Slippers Flip-Flops (Multicolour)(Pack),1 pair,1499,,,,,
10178739,4067888488258,adidas JJ5244 New Thong Slippers Flip-Flops (Multicolour)(Pack),1 pair,1499,,,,,
10178753,9880565115805,Ezypac Rippled Paper Disposable Glass - With LID (250 ml),1 pack (10 pieces),179,,,,,
10178757,9880565115804,Ezypac Tulip Liners Muffin Mould,1 pack(20 pieces),199,,,,,
10178762,9880565115803,Ezypac Muffin Mould,1 pack(20 pieces),199,,,,,
10178771,8906080604416,paper boat Zero Mint Mojito Sparkling Water (Sugar Free)(Bottle),600 ml,60,,,,,
10178776,8906080604461,paper boat Zero Crisp & Citrusy Indian Tonic Water (Sugar Free)(Bottle),600 ml,60,,,,,
10178795,8906042881305,Pigeon Flexible PP Feeding Bottle (0+ months) (Blue & White)(Box),2 x 120 ml,399,,,,,
10178798,8906042881329,Pigeon Flexible Feeding Bottle (4+ months) (Blue & White)(Bottle),2 x 200 ml,429,,,,,
10178962,4067888275513,adidas JJ5199 Aquo Slip-on Sliders (Black)(Box),1 pair,1799,,,,,
10178979,4067888275544,adidas JJ5199 Aquo Slip-on Sliders (Black)(Box),1 pair,1799,,,,,
10179161,5949999159403,LED Teddy Bear with Heart Holographic Decorative Lamp - DesiDiya(Box),1 unit,1499,,,,,
10179240,8908013950553,Plix Strawberry Bubbly Glutathione(Bottle),1 pack (15 tablets),650,,,,,
10179242,8906142022868,Plix Deep Sleep Supplement Mini Mints(Blister),1 pack (30 tablets),399,,,,,
10179243,5949999352446,Santa Silicone LED Night Lamp - DesiDiya(Box),1 unit,1499,,,,,
10179252,659859281957,UAPAN Brass Ankle Ghungroo (30+30 Bells) (Red)(Pack),1 pair,799,,,,,
10179254,9880565115801,Ezypac (Big) Carry Bag(Pack),1 piece,399,,,,,
10179255,659859296067,UAPAN Brass Ankle Ghungroo (25+25 Bells) (White)(Pack),1 pair,599,,,,,
10179257,4806025971181,Kitchen Utility Refillable Turbo Gas Lighter by Cricket(Pack),1 unit,299,,,,,
10179258,659859087559,UAPAN Brass Ankle Ghungroo (50+50 Bells) (White)(Pack),1 pair,999,,,,,
10179262,659859433936,UAPAN Brass Loose Ghungroo (Golden)(Pack),1 pack(50 pieces),1199,,,,,
10179268,659859287225,UAPAN Brass Finger Ring Ghungroo (Red)(Pack),1 pack(2 pairs),499,,,,,
10179274,659859447186,UAPAN Iron Loose Ghungroo (Golden)(Pack),1 pack(50 pieces),599,,,,,
10179277,659859421551,UAPAN Hand Cymbal Brass Manjeera (Golden)(Pack),1 pair,599,,,,,
10179281,649754739295,UAPAN Fiber Dafli Tambourine (Blue & White)(Box),1 set,999,,,,,
10179286,649754622979,UAPAN Plastic Kartal for Kirtan (Brown)(Pack),1 pair,999,,,,,
10179292,649754575831,UAPAN Wood Narad Muni Kartal (Brown)(Pack),1 pair,1199,,,,,
10179296,659859306285,UAPAN Wood Damru (Multicolour)(Pack),1 unit,799,,,,,
10179397,9880565115780,Ezypac Wooden Disposable Spork Set,1 pack (25 pieces),90,,,,,
10179402,9880565115802,Ezypac (Small) Carry Bag (Small)(Pack),1 piece,349,,,,,
10179428,8909261042229,Happy New Year Decoration Kit (Golden & Black) - Party Propz(Pack),1 pack (81 pieces),999,,,,,
10179429,8909261042236,Happy New Year 2025 Decoration Kit by (Golden & Black) - Party Propz,1 pack (27 pieces),999,,,,,
10179433,8905836574812,Glow in the Dark Party Goggles (Multicolour) - Party Propz,1 set,75,,,,,
10179437,8905836574799,Glow in The Dark Mickey Head Band (Multicolour) - Party Propz,1 set,299,,,,,
10179444,8909261042212,Attractive Party Goggles Set Party Propz(Pack),1 pack (6 pieces),499,,,,,
10179446,8901058018394,"Nestle Cerelac Multigrain & Fruits Baby Cereal (No Refined Sugar, 12 - 24 Months (Bag-In-Box))(Box)",300 g,330,,,,,
10179454,8905650092004,boAt Bassheads 180 Wired Earphones (Frosty White)(Box),1 unit,999,,,,,
10179465,8906161390078,Let's Try Bikaneri Bhujia(Pouch),180.0 GM,120,,,,,
10179465,8906161390078,Let's Try Bikaneri Bhujia(Pouch),200 g,100,,,,,
10179467,8906161391341,Let's Try Hing Jeera Bhuna Chana(Pouch),180.0 GM,120,,,,,
10179467,8906161391341,Let's Try Hing Jeera Bhuna Chana(Pouch),200 g,100,,,,,
10179468,8906157650834,Greenvale Eco Products Disposable Plates - 8 Inches(Wrap),1 pack(15 pieces),160,,,,,
10179475,9904377527067,Mutt of Course Denim Pet Seat Belt(Pack),1 unit,599,,,,,
10179497,8852634636085,CandiExotics Sour Dip'N Stix Gummy Candy - Blueberry(Bottle),96 g,249,,,,,
10179502,8904130842351,boAt Bassheads 180 Wired Earphones (Red)(Box),1 unit,999,,,,,
10179578,20240000521,"Mad Over Print Mr & Mrs Couple Ceramic Mug Set (300 ml, White)(Corrugated Box)",1 pack (2 pieces),599,,,,,
10179579,20240000522,"Mad Over Print You are my Otter Half Ceramic Mug (300 ml, White)(Box)",1 unit,499,,,,,
10179580,20240000523,"Mad Over Print Cute Couple Teddy Ceramic Mug Set (300 ml, White)(Box)",1 pack (2 pieces),599,,,,,
10179581,20017613,Google Pay Card Flyer,1 piece,2,,,,,
10179582,8909261033425,Heart Cushion (Red) - Urbanfix,1 Unit,599,,,,,
10179584,8904491501256,Toyshine 24K Foil Artificial Rose (Red or Golden)(Box),1 unit,499,,,,,
10179584,8904491501263,Toyshine 24K Foil Artificial Rose (Red or Golden)(Box),1 unit,499,,,,,
10179588,8909261027073,Fuzzy Teddy Bear (Brown) - Urbanfix(Packet),1 unit,799,,,,,
10179590,8909261027080,Cuddles Teddy Bear (White) - Urbanfix(Packet),1 unit,799,,,,,
10179591,8909261027097,Pooky Teddy Bear (Beige) - Urbanfix(Packet),1 unit,999,,,,,
10179592,8909261027103,"Urbanfix Arthur Panda Soft Toy (Black, White)(Packet)",1 unit,1499,,,,,
10179593,8909261027110,Gummy Teddy Bear (White) - Urbanfix(Pouch),1 unit,1999,,,,,
10179596,8906138574722,Phool New Year Ganga Calendar box(Box),1 set,1245,,,,,
10179606,617571048319,Adil Qadri Shanaya Attar (Arabic & French Blend)(Box),5.5 ml,599,,,,,
10179618,8901396602408,Durex Intense Vibe Bullet Personal Massager(Box),1 unit,2499,,,,,
10179624,5010009301561,Premium Barbeque Griller by Homez it(Box),1 pack (5 pieces),1999,,,,,
10179638,8901491003810,Lay's Wafer Potato Chips (Salt & Pepper),82 g,50,,,,,
10179640,8901491003803,Lay's Wafer Potato Chips (Red Chilli),82 g,50,,,,,
10179651,8904391806987,"Dangri Teddy Bear Soft Toy (Beige, Red) - Mirada",1 unit,799,,,,,
10179656,8904391806994,Teddy Bear Soft Toy (Beige) - Mirada,1 unit,799,,,,,
10179658,8907089642058,Reasons Why I Love You Greeting Card (Multicolour) - Archies(Packet),1 unit,225,,,,,
10179660,20240000518,Love Forever Greeting Card - A5 (Pink & Red) - Mad Over Print(Packet),1 unit,99,,,,,
10179661,20240000519,You Me Forever Greeting Card - A5 (Pink) - Mad Over Print(Packet),1 unit,99,,,,,
10179662,8904391807007,Teddy Bear Soft Toy (Brown) - Mirada,1 unit,999,,,,,
10179663,20240000520,Love Is In the Air Greeting Card - A5 (Pink) - Mad Over Print(Packet),1 unit,99,,,,,
10179671,8907089825161,Archies Cute Dog with Love Heart Soft Toy (Beige)(Pack),1 pack(3 pieces),1499,,,,,
10179673,8907089822238,Forever Love Greeting Card (Red) - Archies(Pack),1 piece,75,,,,,
10179691,8904391807014,Huggable Teddy Bear Soft Toy (Beige) - Mirada(Polybag),1 unit,1299,,,,,
10179692,8904391807021,Huggable Soft Teddy Bear (Beige & Red) - Mirada(Pack),1 unit,2499,,,,,
10179703,8906053813166,Paawak Jaggery Powder(Pouch),500 g,85,,,,,
10179704,8905650086119,"boAt Bluetooth Speaker (Stone Uno, 3W, Black)(Box)",1 unit,2990,,,,,
10179707,8905650086102,"boAt Bluetooth Speaker (Stone Uno, 3W, Groovy Grey)",1 unit,2990,,,,,
10179709,8905650086096,"boAt Bluetooth Speaker (Stone Uno, 3W, Tropical Blue)(Box)",1 unit,2990,,,,,
10179711,8901396601241,Durex Slide & Ride Personal Massager(Box),1 unit,3999,,,,,
10179713,8905650032154,"boAt Bluetooth Speaker (Stone 135, 5W, Green)(Box)",1 unit,1990,,,,,
10179715,8909036000904,Mirana Duster RC Toy Monster Truck (Yellow)(Box),1 unit,1799,,,,,
10179718,8909036001253,Mirana Lancer Steering RC Toy Car (Blue)(Box),1 unit,999,,,,,
10179721,8909036001239,"Mirana Hover Football (USB Type-C Rechargeable, Neon Orange & Blue)(Box)",1 unit,749,,,,,
10179727,8909036001260,Mirana Lancer Steering RC Toy Car (Yellow)(Box),1 unit,999,,,,,
10179728,8905039246875,"Disney Mickey Mouse Kids Cap (Yellow & Blue, Cotton)(Polypack)",1 unit,499,,,,,
10179729,8908011797969,"Smartivity Colour Coder Slide Puzzle Game, Color & Pattern Matching Kit(Box)",1 unit,549,,,,,
10179730,8905650092035,boAt 800 HiDef Airdopes (Silver),1 unit,7490,,,,,
10179733,9193068227091,Valentine Day Artificial Rose Gift Box (Red & Golden) - Love Spark(Box),1 set (13 pieces),479,,,,,
10179735,9193068227092,Love Spark Teddy & Roses Gift Box(Box),1 set (4 pieces),199,,,,,
10179737,9193068227090,Love Spark Valentine Day Rose & Teddy Gift Box(Box),1 set (8 pieces),449,,,,,
10179739,801541520404,"Organic India Tulsi Detox Kahwa (Tea, Infusion Bags)(Box)",1 pack (25 pieces),225,,,,,
10179740,20240000524,Mad Over Print Deck of Desires Card Game (Black & Red)(Box),1 set,699,,,,,
10179742,8905650091649,boAt Nirvana Lucid TWS Earbuds (Black),1 unit,6990,,,,,
10179766,8904130848315,boAt Bassheads 225 Wired Earphones (Molten Orange),1 unit,999,,,,,
10179775,8905650091922,boAt Nirvana Iris TWS Earbuds (Crystal Black),1 unit,9990,,,,,
10179792,8909036000836,Mirana Chaser App Control & Speaker RC Toy Car (Red)(Box),1 unit,1199,,,,,
10179795,8905039246882,"Disney Mickey Mouse Kids Cap (Red & Black, Cotton)(Polypack)",1 piece,499,,,,,
10179796,8905039246912,"Disney Snoopy Kids Cap (Dusty Olive, Cotton)(Pack)",1 unit,499,,,,,
10179799,8905039246899,"Marvel Spiderman Kids Cap (Red, Cotton)(Polypack)",1 piece,499,,,,,
10179806,8906138571554,Phool 2025 Season's Greeting Gift Box (8 inclusion)(Box),1 set,945,,,,,
10179807,8908001105002,On1y Ajwain Seeds(Pouch),100 g,79,,,,,
10179808,8908001105545,On1y Saunf Seeds(Pouch),100 g,129,,,,,
10179810,8909036001192,Mirana Tracer App Control & Speaker RC Toy Car (Red)(Box),1 unit,1799,,,,,
10179831,8905650032161,"boAt Bluetooth Speaker (Stone 135, 5 W, Black)",1 unit,1990,,,,,
10179833,8905650032178,"boAt Bluetooth Speaker (Stone 135, 5 W, Blue)",1 unit,1990,,,,,
10179867,8904385427501,Lifelong Fibreglass Pickleball Paddle (Multicolour),1 set,4999,,,,,
10179869,8909261052198,3d Pop Up Greeting Card For Valentine's Day (Multicolour) - Party Propz(Polybag),1 unit,599,,,,,
10179870,8904385420267,Lifelong Pull Up Bar For Home (Black),1 unit,3999,,,,,
10179871,8909261052204,Valentine's Day Artificial Rose with Ring Stand (Red) - Party Propz(Bag),1 unit,299,,,,,
10179872,8909261052211,Valentine's Day Artificial Rose with Teddy Bear Bouquet (Red) - Party Propz(Bag),1 unit,299,,,,,
10179878,8909261052235,Valentine's Day Red and White Heart Shaped Balloons by Party Propz(Polybag),1 pack (25 pieces),299,,,,,
10179880,8901138006860,Himalaya Baby Cream (with Pure Cow Ghee)(Box),200 ml,400,,,,,
10179882,8905836112687,Rose Gold Balloons for Birthday Decoration by Party Propz(Polybag),1 pack (13 pieces),931,,,,,
10179884,8909261052242,Happy Valentine's Day Decoration Kit by Party Propz(Polybag),1 pack(81 pieces),1299,,,,,
10179893,8901396602514,Dettol Skincare Moisturizing Beauty Bathing Bar With Argan Oil(Pack),750 g(5 x 150 g),460,,,,,
10179894,8901396602262,Dettol Original Germ Protection Bathing Bar(Pack),900 g(6 x 150 g),425,,,,,
10179894,8901396602262,Dettol Original Germ Protection Bathing Bar(Pack),900 g (6 x 150 g),446,,,,,
10179911,8909036001017,Mirana Block Rider DIY Train Set - 82 pcs (Multicolour)(Box),1 set (82 pieces),1999,,,,,
10179916,8909106006591,Tresemme Lamellar Gloss Conditioner(Bottle),190 ml,310,,,,,
10179918,8909106006553,Tresemme Lamellar Gloss Professional Shampoo(Bottle),340 ml,450,,,,,
10179920,8909106006560,Tresemme Lamellar Gloss Professional Shampoo(Bottle),580 ml,925,,,,,
10179943,8906143892019,The Whole Truth Strawberry Protein Shake(Pouch),1 kg,4999,,,,,
10179946,8721103037497,Philips Lighting OrbitGlow O Shape B22 LED Bulb 18 W Wall Light (Crystal White),1 unit,365,,,,,
10179947,8909261052266,Party Propz Honey Comb Decoration For Valentine's Day Showpiece (Red)(Bag),1 pack (2 pieces),299,,,,,
10179948,8906170222001,Cococart Christmas Butter Cookies,80 g,600,,,,,
10179950,8904385414570,Lifelong Anti-Skid Exercise & Yoga Mat (Black)(Pack),1 unit,2499,,,,,
10179952,8906170221950,Cococart Gingerbread Man Cookies,155 g,800,,,,,
10179955,8904385420854,Lifelong Ab Roller (Abdominal Exercise Equipment) (Blue)(Box),1 unit,5999,,,,,
10179997,8906131683063,"Slurrp Farm Wheat, Apple & Date Baby Cereal (With Milk)(Box)",200 g,299,,,,,
10179998,8908020463480,Crax Curls Cheese Delight Puffs(Pouch),82 g,60,,,,,
10179999,8908020463459,Crax Fritts Peri Peri Corn & Potato Sticks(Pouch),82 g,60,,,,,
10180001,8905039246905,"Disney Frozen Kids Cap (Purple, Cotton)(Pack)",1 unit,499,,,,,
10180002,8906113652612,Lifelong LLAR01 Ab Roller (Black & Red)(Box),1 unit,800,,,,,
10180003,8902433008184,Snickers Peanut Brownie Filled Bar(Pack),45 g,70,,,,,
10180003,8902433008184,Snickers Peanut Brownie Filled Bar(Pack),45 g,65,,,,,
10180005,8904385414396,Lifelong Foam Roller For Gym Exercise (Blue)(Box),1 unit,1499,,,,,
10180009,8904385419896,Lifelong Gym Ball For Exercise (Pink)(Box),1 unit,1699,,,,,
10180014,8904385419919,Lifelong Gym Ball For Exercise (Black)(Box),1 unit,2299,,,,,
10180015,8906131680857,Slurrp Farm Multigrain Millets & Mixed Fruit Baby Cereal (With Milk)(Box),200 g,349,,,,,
10180017,8904385416444,Lifelong Adjustable Hand Grip Strengthener (Black)(Box),1 unit,999,,,,,
10180021,8904385424975,Lifelong Neoprene Dumbbells Set For Home Gym (Red)(Box),1 pair,2900,,,,,
10180042,8906116959589,MuscleBlaze Pre Workout WrathX with Creapure(Box),340 g,2099,,,,,
10180045,8906165785849,MuscleBlaze Biozyme Performance Whey Protein Health Drink(Box),180 g(5 x 36 g),649,,,,,
10180045,8906165785849,MuscleBlaze Biozyme Performance Whey Protein Health Drink(Box),180 g(5 x 36 g),749,,,,,
10180047,8906165783845,MuscleBlaze Creatine Monohydrate Pre Workout(Box),250 g,1249,,,,,
10180123,8901314898753,Colgate MaxFresh Rainbow Fresh Gel Toothpaste(Box),100 g,169,,,,,
10180252,8901314898760,Colgate MaxFresh Watermelon Blast Gel Toothpaste(Box),100 g,169,,,,,
10180263,731788121211,"HUFT Heart Oven Baked Dry Dog Food for Puppies with Chicken, Fish & Indian Herbs(Packet)",2 kg,1499,,,,,
10180265,8906171072018,BearHugs Lounger Dog Bed - M Size (Green)(Pack),1 unit,2249,,,,,
10180266,8906171072025,BearHugs Lounger Dog Bed - L Size (Green)(Pack),1 unit,2649,,,,,
10180267,731788121228,"HUFT Oven-Baked Dry Dog Food for Puppies with Chicken, Fish & Indian Herbs(Packet)",250 g,250,,,,,
10180268,8906171072032,BearHugs Floral Design Dog Mat Medium (Multicolor)(Pack),1 unit,1299,,,,,
10180269,8906171072049,BearHugs Floral Design Dog Mat Large (Multicolor)(Pack),1 unit,1499,,,,,
10180283,511160056812,Grofers Warehouse Large Paper - Bag with Handle (Generic/Calendar),1 unit,5.66,,,,,
10180283,511160056812,Grofers Warehouse Large Paper - Bag with Handle (Generic/Calendar),1 unit,6.26,,,,,
10180284,511160056813,Blinkit Medium Bag Without Handle,1 unit,2.98,,,,,
10180284,511160056813,Blinkit Medium Bag Without Handle,1 unit,3.01,,,,,
10180285,511160056814,Blinkit Medium Bag With Handle,1 unit,4.02,,,,,
10180285,511160056814,Blinkit Medium Bag With Handle,1 unit,3.96,,,,,
10180296,8906009079776,Unibic Plum Cake(Box),70 g,75,,,,,
10180305,8908005312598,4700BC Himalayan Salt Caramel Popcorn,20 g,0,,,,,
10180317,8908013172887,Phab 18g Protein Vanilla Almond Milkshake (No Added Sugar)(Bottle),200 ml,135,,,,,
10180321,6281091931938,Goofy Tails Chicken and Herbs Dog Food(Box),100 g,115,,,,,
10180330,6281094210276,Goofy Tails Tuna & Anchovies Dry Cat Food(Pouch),70 g,70,,,,,
10180332,8908020265008,Paawak Premium Jaggery Cubes(Jar),500 g,130,,,,,
10180339,8906014765749,Bajaj Almond Hair Oil,350 ml,310,,,,,
10180339,8906014765749,Bajaj Almond Hair Oil,350 ml,299,,,,,
10180340,8902433007217,Boomer Krunch Chewing Gum(Pet Bottle),28.8 g,50,,,,,
10180378,731788121181,"HUFT Hearty Oven-Baked Dry Adult Dog Food with Chicken, Duck & Brown Rice(Packet)",2 kg,1499,,,,,
10180380,731788121198,"HUFT Hearty Oven-Baked Dry Adult Dog Food with Chicken, Duck & Brown Rice(Packet)",250 g,250,,,,,
10180436,8906193140320,YouBella Portable Jewellery Box (Green)(Carton Box),1 unit,999,,,,,
10180457,8901012101209,Johnson's Baby Gift Set(Gift Pack),1 set (11 pieces),1500,,,,,
10180458,8901071705349,Hershey's Hot Chocolate Powder(Cup),110 g,135,,,,,
10180463,9193068227093,Christmas Stocking (Red & Green) - JingleCrafts(Packet),1 piece,299,,,,,
10180465,9193068227097,Christmas Top tree Decorative Star (Golden) - JingleCrafts(Pack),1 piece,399,,,,,
10180467,8901088746670,Parachute Advansed Coconut Enriched Almond Hair Oil(Bottle),300 ml,350,,,,,
10180473,8901088746663,Parachute Advansed Argan Enriched Coconut Hair Oil(Bottle),300 ml,350,,,,,
10180474,8906066202803,Keya Piri Piri Spice Mix Multipack(Pouch),40 g,60,,,,,
10180479,8901088746717,Parachute Advansed Coconut Enriched Shea & Castor Hair Oil(Bottle),300 ml,350,,,,,
10180490,8901088770316,Parachute Advansed Pre-Wash Hair Mask,250 ml,499,,,,,
